match_id,patch,minute,gold_diff,xp_diff,cs_diff,tower_diff,dragon_diff,final_win
NA1_5374954391,15.19.713.5912,25,-717,-1865,37,0,-1,0
NA1_5374174927,15.18.710.2811,10,638,1205,11,0,0,0
NA1_5374174927,15.18.710.2811,15,3646,2026,23,1,0,0
NA1_5374174927,15.18.710.2811,20,7240,4142,32,2,0,0
NA1_5374174927,15.18.710.2811,25,2272,4017,17,0,-1,0
NA1_5374157539,15.18.710.2811,10,1691,714,5,0,0,1
NA1_5374157539,15.18.710.2811,15,3043,3509,42,0,0,1
NA1_5374157539,15.18.710.2811,20,2991,5113,66,0,-1,1
NA1_5374157539,15.18.710.2811,25,9981,17915,150,2,1,1
NA1_5378934081,15.19.715.1836,10,-2136,-958,-36,0,0,0
NA1_5378934081,15.19.715.1836,15,-8030,-5853,-81,-1,0,0
NA1_5378891683,15.19.715.1836,10,-551,-804,17,0,0,0
NA1_5378891683,15.19.715.1836,15,-3164,-4234,-19,-1,0,0
NA1_5378891683,15.19.715.1836,20,-7734,-7147,-42,-3,0,0
NA1_5378844027,15.19.715.1836,10,1556,3304,44,0,0,1
NA1_5378844027,15.19.715.1836,15,4190,3847,86,1,0,1
NA1_5378844027,15.19.715.1836,20,5683,4278,109,0,0,1
NA1_5378844027,15.19.715.1836,25,9642,14691,137,0,1,1
NA1_5376505788,15.19.714.7225,10,-521,53,-30,0,0,1
NA1_5376505788,15.19.714.7225,15,3071,1932,-9,2,0,1
NA1_5376505788,15.19.714.7225,20,4149,3149,0,0,0,1
NA1_5376505788,15.19.714.7225,25,10234,12088,69,3,0,1
NA1_5376437871,15.19.714.7225,10,2046,2087,33,0,0,1
NA1_5376437871,15.19.714.7225,15,5467,6618,90,1,0,1
NA1_5376437871,15.19.714.7225,20,8726,11147,149,0,1,1
NA1_5376437871,15.19.714.7225,25,16233,21796,180,2,0,1
NA1_5376309981,15.19.714.7225,10,825,705,5,0,0,1
NA1_5376309981,15.19.714.7225,15,-3034,-4021,-13,-2,0,1
NA1_5376309981,15.19.714.7225,20,-2393,-3848,-1,0,0,1
NA1_5376309981,15.19.714.7225,25,2818,4547,17,2,1,1
NA1_5376240184,15.19.714.7225,10,-1985,-1217,-42,0,0,0
NA1_5376240184,15.19.714.7225,15,-2241,-1831,-62,0,0,0
NA1_5376240184,15.19.714.7225,20,-3127,-5202,-109,0,0,0
NA1_5376240184,15.19.714.7225,25,-2395,-2537,-142,0,0,0
NA1_5376129208,15.19.714.7225,10,504,691,4,0,0,1
NA1_5376129208,15.19.714.7225,15,1001,248,0,0,0,1
NA1_5376129208,15.19.714.7225,20,1024,1269,8,0,0,1
NA1_5376129208,15.19.714.7225,25,1827,-1030,33,0,0,1
NA1_5375199937,15.19.713.5912,10,194,-379,0,0,1,1
NA1_5375199937,15.19.713.5912,15,-77,-109,-21,0,1,1
NA1_5375199937,15.19.713.5912,20,-2867,-1965,-38,0,0,1
NA1_5375199937,15.19.713.5912,25,2786,5413,-19,2,0,1
NA1_5373469436,15.18.710.2811,10,2388,2803,31,0,0,1
NA1_5373469436,15.18.710.2811,15,4697,4557,54,0,0,1
NA1_5373469436,15.18.710.2811,20,3002,3761,73,0,0,1
NA1_5373469436,15.18.710.2811,25,9798,12747,101,1,0,1
NA1_5366379866,15.18.710.2811,10,1334,552,15,0,0,1
NA1_5366379866,15.18.710.2811,15,1663,1244,52,0,0,1
NA1_5366379866,15.18.710.2811,20,9773,12097,116,1,0,1
NA1_5365844582,15.17.708.5788,10,1552,192,22,0,0,1
NA1_5365844582,15.17.708.5788,15,4741,2668,50,1,0,1
NA1_5365844582,15.17.708.5788,20,4630,1644,55,0,0,1
NA1_5365844582,15.17.708.5788,25,11259,10516,82,2,1,1
NA1_5365806854,15.17.708.5788,10,-1243,-1891,-28,0,0,1
NA1_5365806854,15.17.708.5788,15,-946,-263,-30,-2,0,1
NA1_5365806854,15.17.708.5788,20,-1788,-2563,-48,0,0,1
NA1_5365806854,15.17.708.5788,25,-955,-6190,-50,0,-1,1
NA1_5365772567,15.17.708.5788,10,-1407,-977,-5,0,1,1
NA1_5365772567,15.17.708.5788,15,-174,199,2,0,0,1
NA1_5365772567,15.17.708.5788,20,1047,2646,11,0,0,1
NA1_5365772567,15.17.708.5788,25,2056,7260,7,0,0,1
NA1_5365597256,15.17.708.5788,10,2208,746,16,0,0,1
NA1_5365597256,15.17.708.5788,15,5740,4853,38,0,0,1
NA1_5365597256,15.17.708.5788,20,11256,6978,44,1,0,1
NA1_5365597256,15.17.708.5788,25,11977,11397,29,2,0,1
NA1_5365557776,15.17.708.5788,10,1985,498,-14,0,0,1
NA1_5365557776,15.17.708.5788,15,3496,698,-37,1,1,1
NA1_5365557776,15.17.708.5788,20,2547,1568,-44,-1,1,1
NA1_5365557776,15.17.708.5788,25,-1855,-2039,-73,0,-1,1
NA1_5365103413,15.17.708.5788,10,-1331,-2585,-53,0,0,0
NA1_5365103413,15.17.708.5788,15,-6558,-5831,-95,-2,0,0
NA1_5365103413,15.17.708.5788,20,-6854,-5370,-135,0,0,0
NA1_5365103413,15.17.708.5788,25,-4832,-2432,-97,-1,0,0
NA1_5376643010,15.19.714.7225,10,-1493,-498,-4,0,0,1
NA1_5376643010,15.19.714.7225,15,-957,709,6,0,0,1
NA1_5376643010,15.19.714.7225,20,-205,2953,51,0,0,1
NA1_5376643010,15.19.714.7225,25,2244,9059,90,1,0,1
NA1_5375177760,15.19.713.5912,10,-65,-495,-24,0,0,0
NA1_5375177760,15.19.713.5912,15,-1004,-2349,-73,0,0,0
NA1_5375177760,15.19.713.5912,20,-3408,-4963,-75,0,0,0
NA1_5375141580,15.19.713.5912,10,1054,1873,5,0,0,1
NA1_5375141580,15.19.713.5912,15,6995,7830,67,0,0,1
NA1_5375071398,15.19.713.5912,10,-3140,-2238,-24,0,0,0
NA1_5375071398,15.19.713.5912,15,-1384,-564,-12,1,0,0
NA1_5375071398,15.19.713.5912,20,-2993,-3478,-47,-1,0,0
NA1_5375071398,15.19.713.5912,25,-5970,-10979,-66,0,0,0
NA1_5374935358,15.19.713.5912,10,1717,159,-5,0,0,1
NA1_5374935358,15.19.713.5912,15,5707,2956,16,1,0,1
NA1_5374878677,15.19.713.5912,10,-2675,-1279,2,0,0,0
NA1_5374878677,15.19.713.5912,15,-3848,-2957,-17,1,0,0
NA1_5374878677,15.19.713.5912,20,-9710,-8447,-25,-2,0,0
NA1_5374808232,15.19.713.5912,10,442,448,1,0,0,1
NA1_5374808232,15.19.713.5912,15,-1381,-916,0,-1,0,1
NA1_5374808232,15.19.713.5912,20,-244,-171,-25,-1,0,1
NA1_5374808232,15.19.713.5912,25,3343,-134,-24,2,0,1
NA1_5373427360,15.18.710.2811,10,2598,2450,36,0,0,1
NA1_5373427360,15.18.710.2811,15,4110,4204,59,1,0,1
NA1_5372217409,15.18.710.2811,10,-1851,-1567,-35,0,0,1
NA1_5372217409,15.18.710.2811,15,219,939,-4,0,0,1
NA1_5372217409,15.18.710.2811,20,248,179,-28,0,0,1
NA1_5372217409,15.18.710.2811,25,231,3791,-50,-1,0,1
NA1_5377090859,15.19.714.7225,10,730,-294,-8,0,0,0
NA1_5377090859,15.19.714.7225,15,1609,820,3,0,0,0
NA1_5377090859,15.19.714.7225,20,-1938,-2406,-14,0,0,0
NA1_5377090859,15.19.714.7225,25,-2340,-4605,-33,0,-1,0
NA1_5377056117,15.19.714.7225,10,-263,963,-7,0,1,1
NA1_5377056117,15.19.714.7225,15,1054,2077,-45,0,1,1
NA1_5377056117,15.19.714.7225,20,8755,8431,1,0,0,1
NA1_5375728405,15.19.713.5912,10,-2066,-1640,-42,0,0,0
NA1_5375728405,15.19.713.5912,15,-3124,-2082,-51,0,-1,0
NA1_5375728405,15.19.713.5912,20,-4059,-4732,-76,0,-1,0
NA1_5375728405,15.19.713.5912,25,-6511,-10742,-87,-1,-1,0
NA1_5373991047,15.18.710.2811,10,-56,-232,-51,0,0,0
NA1_5373991047,15.18.710.2811,15,-797,-1700,-83,0,0,0
NA1_5373991047,15.18.710.2811,20,-2310,-5342,-84,0,0,0
NA1_5373991047,15.18.710.2811,25,-914,-6521,-32,0,0,0
NA1_5373958415,15.18.710.2811,10,715,1030,12,0,0,1
NA1_5373958415,15.18.710.2811,15,-1362,-422,-7,-1,0,1
NA1_5373958415,15.18.710.2811,20,-2657,-1669,-3,0,0,1
NA1_5373958415,15.18.710.2811,25,-1071,3247,-37,0,0,1
NA1_5373929441,15.18.710.2811,10,-562,-1420,-4,0,0,0
NA1_5373929441,15.18.710.2811,15,1098,360,7,0,-1,0
NA1_5373929441,15.18.710.2811,20,-2687,-3480,13,0,0,0
NA1_5373929441,15.18.710.2811,25,-2094,-7458,9,-1,0,0
NA1_5373901848,15.18.710.2811,10,1267,452,-23,0,0,0
NA1_5373901848,15.18.710.2811,15,2812,671,-5,1,0,0
NA1_5373901848,15.18.710.2811,20,938,-204,-18,0,0,0
NA1_5373901848,15.18.710.2811,25,-4152,-6165,-50,-1,0,0
NA1_5373876197,15.18.710.2811,10,-1297,-43,12,0,0,1
NA1_5373876197,15.18.710.2811,15,558,-152,8,1,0,1
NA1_5373876197,15.18.710.2811,20,3429,1986,30,1,0,1
NA1_5373876197,15.18.710.2811,25,2799,6486,42,0,0,1
NA1_5373854964,15.18.710.2811,10,82,745,23,0,0,0
NA1_5373854964,15.18.710.2811,15,255,1534,50,0,0,0
NA1_5373854964,15.18.710.2811,20,-1005,-3829,24,-1,0,0
NA1_5373854964,15.18.710.2811,25,-5248,-12619,-35,-1,0,0
NA1_5373828667,15.18.710.2811,10,2713,1848,34,0,0,0
NA1_5373828667,15.18.710.2811,15,4595,3197,59,0,-1,0
NA1_5373828667,15.18.710.2811,20,4055,4351,31,0,-1,0
NA1_5373828667,15.18.710.2811,25,4242,-709,29,0,-1,0
NA1_5373564448,15.18.710.2811,10,815,737,12,0,1,0
NA1_5373564448,15.18.710.2811,15,4041,1479,21,1,0,0
NA1_5373564448,15.18.710.2811,20,2737,937,36,0,0,0
NA1_5373564448,15.18.710.2811,25,-4288,-6209,-12,0,0,0
NA1_5373538533,15.18.710.2811,10,2809,1328,-15,0,0,0
NA1_5373538533,15.18.710.2811,15,2880,-11,-28,1,1,0
NA1_5373538533,15.18.710.2811,20,-2200,-2849,-18,-1,-1,0
NA1_5373538533,15.18.710.2811,25,-7235,-10211,-64,-1,0,0
NA1_5373515973,15.18.710.2811,10,-1524,-1014,-27,0,0,0
NA1_5373515973,15.18.710.2811,15,-2393,-1463,-51,-2,0,0
NA1_5373515973,15.18.710.2811,20,-2428,-1008,-63,0,0,0
NA1_5373515973,15.18.710.2811,25,-9002,-4037,-112,-1,-1,0
NA1_5377439123,15.19.715.1836,10,482,1892,47,0,0,1
NA1_5377439123,15.19.715.1836,15,3166,3390,65,0,0,1
NA1_5377439123,15.19.715.1836,20,1265,-2078,31,1,0,1
NA1_5377439123,15.19.715.1836,25,410,-5238,51,0,0,1
NA1_5373733725,15.18.710.2811,10,-647,450,-3,0,0,1
NA1_5373733725,15.18.710.2811,15,574,3428,41,1,1,1
NA1_5373733725,15.18.710.2811,20,1843,4841,47,0,-1,1
NA1_5373733725,15.18.710.2811,25,250,852,55,0,-1,1
NA1_5373725231,15.18.710.2811,10,-998,-1007,21,0,0,0
NA1_5373725231,15.18.710.2811,15,-2026,-1699,22,-1,-1,0
NA1_5373725231,15.18.710.2811,20,-7111,-5649,5,0,0,0
NA1_5373710713,15.18.710.2811,10,1760,449,29,0,0,1
NA1_5373710713,15.18.710.2811,15,3726,1490,43,0,0,1
NA1_5373710713,15.18.710.2811,20,6679,5407,53,1,0,1
NA1_5373710713,15.18.710.2811,25,9823,12515,75,0,0,1
NA1_5373705274,15.18.710.2811,10,199,-207,5,0,0,1
NA1_5373705274,15.18.710.2811,15,2437,384,-7,-1,0,1
NA1_5373705274,15.18.710.2811,20,2483,-373,-24,0,-1,1
NA1_5373705274,15.18.710.2811,25,6317,7509,-16,0,0,1
NA1_5373696262,15.18.710.2811,10,-605,-600,-5,0,0,0
NA1_5373696262,15.18.710.2811,15,-735,-543,-26,0,0,0
NA1_5373696262,15.18.710.2811,20,-504,-245,32,0,0,0
NA1_5373696262,15.18.710.2811,25,-2006,-8182,-8,0,0,0
NA1_5373690807,15.18.710.2811,10,-2145,-604,-18,0,0,0
NA1_5373690807,15.18.710.2811,15,-79,1628,4,-1,0,0
NA1_5373690807,15.18.710.2811,20,-2437,-162,6,0,0,0
NA1_5373690807,15.18.710.2811,25,-6633,-4912,-3,0,0,0
NA1_5373683161,15.18.710.2811,10,520,175,-2,0,0,1
NA1_5373683161,15.18.710.2811,15,3686,3265,37,1,0,1
NA1_5373683161,15.18.710.2811,20,5690,6155,61,0,0,1
NA1_5373683161,15.18.710.2811,25,11431,13573,79,1,0,1
NA1_5373678127,15.18.710.2811,10,3107,2618,11,0,0,0
NA1_5373678127,15.18.710.2811,15,-2000,-801,2,-1,0,0
NA1_5373678127,15.18.710.2811,20,-2171,-1898,-19,0,-1,0
NA1_5373678127,15.18.710.2811,25,-5027,-5435,-30,-2,0,0
NA1_5372959308,15.18.710.2811,10,-64,-654,-9,0,0,0
NA1_5372959308,15.18.710.2811,15,-464,448,-9,0,0,0
NA1_5372959308,15.18.710.2811,20,-9423,-6127,-32,0,0,0
NA1_5368599394,15.18.710.2811,10,4155,3385,3,0,0,0
NA1_5368599394,15.18.710.2811,15,4311,5400,1,0,0,0
NA1_5368599394,15.18.710.2811,20,7886,7913,19,0,0,0
NA1_5368599394,15.18.710.2811,25,9260,14785,29,0,0,0
NA1_5368574325,15.18.710.2811,10,-378,-153,-13,0,0,0
NA1_5368574325,15.18.710.2811,15,-1086,-1566,-6,-1,0,0
NA1_5368574325,15.18.710.2811,20,-97,-2114,-10,0,0,0
NA1_5368574325,15.18.710.2811,25,-1914,-6526,-32,0,0,0
NA1_5368551416,15.18.710.2811,10,2852,3134,42,1,0,0
NA1_5368551416,15.18.710.2811,15,2674,3852,69,-1,0,0
NA1_5368551416,15.18.710.2811,20,233,1144,76,-1,0,0
NA1_5368551416,15.18.710.2811,25,-829,495,115,0,0,0
NA1_5368527723,15.18.710.2811,10,-149,915,19,0,0,1
NA1_5368527723,15.18.710.2811,15,2187,2231,20,0,0,1
NA1_5368527723,15.18.710.2811,20,2549,4509,20,0,0,1
NA1_5368527723,15.18.710.2811,25,8442,12829,10,2,0,1
NA1_5368504407,15.18.710.2811,10,1679,457,34,0,1,1
NA1_5368504407,15.18.710.2811,15,5676,3525,101,2,0,1
NA1_5368504407,15.18.710.2811,20,9914,10207,142,2,0,1
NA1_5368504407,15.18.710.2811,25,13367,15623,171,2,0,1
NA1_5362827692,15.17.708.5788,10,758,234,-26,0,0,1
NA1_5362827692,15.17.708.5788,15,6305,5187,22,0,0,1
NA1_5362827692,15.17.708.5788,20,8153,5314,55,0,0,1
NA1_5362827692,15.17.708.5788,25,4665,11239,58,0,0,1
NA1_5362816632,15.17.708.5788,10,-3148,-2817,-22,0,0,0
NA1_5362816632,15.17.708.5788,15,-4655,-3261,-6,0,-1,0
NA1_5362810390,15.17.708.5788,10,6552,3881,85,0,0,1
NA1_5362810390,15.17.708.5788,15,10384,6838,126,0,0,1
NA1_5362810390,15.17.708.5788,20,14708,10643,188,2,0,1
NA1_5362803296,15.17.708.5788,10,-2766,-1307,-56,0,0,0
NA1_5362803296,15.17.708.5788,15,-5421,-3630,-107,0,0,0
NA1_5362803296,15.17.708.5788,20,-11439,-9513,-170,-2,0,0
NA1_5362255136,15.17.708.5788,10,-1713,-724,-18,0,0,0
NA1_5362255136,15.17.708.5788,15,-6334,-5139,-75,-1,0,0
NA1_5362255136,15.17.708.5788,20,-12378,-12390,-108,0,0,0
NA1_5362255136,15.17.708.5788,25,-15420,-15899,-124,-1,0,0
NA1_5378862429,15.19.715.1836,10,283,69,37,0,0,0
NA1_5378862429,15.19.715.1836,15,-55,-756,30,0,0,0
NA1_5378833101,15.19.715.1836,10,204,1307,35,0,0,1
NA1_5378833101,15.19.715.1836,15,1460,2897,63,0,0,1
NA1_5378776643,15.19.715.1836,10,209,74,-8,0,0,0
NA1_5378776643,15.19.715.1836,15,423,-1686,-20,0,0,0
NA1_5378776643,15.19.715.1836,20,-76,-2383,-23,0,-1,0
NA1_5378776643,15.19.715.1836,25,-3355,-8876,-16,0,-1,0
NA1_5378739598,15.19.715.1836,10,-2053,-2044,-37,0,0,0
NA1_5378739598,15.19.715.1836,15,-5759,-4748,-103,-1,0,0
NA1_5378739598,15.19.715.1836,20,-12021,-9505,-127,0,0,0
NA1_5378003172,15.19.715.1836,10,-2887,-2706,-79,0,0,0
NA1_5378003172,15.19.715.1836,15,-3407,-1332,-81,-1,0,0
NA1_5378003172,15.19.715.1836,20,-3918,-3731,-76,0,0,0
NA1_5378003172,15.19.715.1836,25,-2849,-8003,-118,0,1,0
NA1_5377973692,15.19.715.1836,10,2315,1218,41,0,0,1
NA1_5377973692,15.19.715.1836,15,9504,7370,116,0,0,1
NA1_5377935019,15.19.715.1836,10,-2047,-1900,-34,0,0,0
NA1_5377935019,15.19.715.1836,15,-4421,-5797,-67,0,0,0
NA1_5377935019,15.19.715.1836,20,-9739,-13542,-107,0,-1,0
NA1_5377895797,15.19.715.1836,10,706,304,14,0,0,1
NA1_5377895797,15.19.715.1836,15,5458,3075,23,1,0,1
NA1_5377895797,15.19.715.1836,20,13722,10650,53,0,0,1
NA1_5377838456,15.19.715.1836,10,-2410,-1770,-41,0,0,0
NA1_5377838456,15.19.715.1836,15,-4238,-2736,-80,-1,0,0
NA1_5377838456,15.19.715.1836,20,-10218,-8031,-96,-1,0,0
NA1_5372126864,15.18.710.2811,10,6155,6482,63,0,0,1
NA1_5372126864,15.18.710.2811,15,12632,9897,110,2,0,1
NA1_5372108228,15.18.710.2811,10,-2066,-2022,-60,0,0,0
NA1_5372108228,15.18.710.2811,15,-5449,-1920,-88,-2,0,0
NA1_5372108228,15.18.710.2811,20,-12336,-9499,-141,0,0,0
NA1_5372108228,15.18.710.2811,25,-12767,-13271,-134,-1,0,0
NA1_5372090187,15.18.710.2811,10,497,2124,34,0,0,0
NA1_5372090187,15.18.710.2811,15,-1198,75,17,0,0,0
NA1_5372090187,15.18.710.2811,20,-8353,-6917,-35,0,0,0
NA1_5372090187,15.18.710.2811,25,-8904,-10862,-42,-1,0,0
NA1_5372067676,15.18.710.2811,10,-101,1038,-21,0,0,0
NA1_5372067676,15.18.710.2811,15,1279,886,-57,0,0,0
NA1_5372067676,15.18.710.2811,20,1327,918,-47,0,0,0
NA1_5372067676,15.18.710.2811,25,-1779,-5445,-91,0,0,0
NA1_5372055626,15.18.710.2811,10,-1535,-1169,-19,0,0,0
NA1_5372055626,15.18.710.2811,15,-4294,-3122,-19,0,0,0
NA1_5372055626,15.18.710.2811,20,-10256,-11597,-108,0,0,0
NA1_5372031686,15.18.710.2811,10,653,1452,17,0,0,1
NA1_5372031686,15.18.710.2811,15,-1869,-1566,-8,-1,0,1
NA1_5372031686,15.18.710.2811,20,-1942,-520,-11,0,0,1
NA1_5372031686,15.18.710.2811,25,-3772,-1441,-23,0,-1,1
NA1_5372011049,15.18.710.2811,10,-466,597,-1,0,0,0
NA1_5372011049,15.18.710.2811,15,-2426,-1272,-20,1,0,0
NA1_5372011049,15.18.710.2811,20,-2945,-2953,-8,0,0,0
NA1_5372011049,15.18.710.2811,25,-8963,-13028,-30,-1,0,0
NA1_5371992690,15.18.710.2811,10,1762,1149,11,0,0,1
NA1_5371992690,15.18.710.2811,15,5995,3372,29,1,0,1
NA1_5371978111,15.18.710.2811,10,2626,2466,69,0,0,1
NA1_5371978111,15.18.710.2811,15,2755,3481,85,0,0,1
NA1_5371978111,15.18.710.2811,20,3654,2989,100,-2,0,1
NA1_5371978111,15.18.710.2811,25,2132,3326,93,0,0,1
NA1_5371961487,15.18.710.2811,10,-1037,-337,7,0,0,0
NA1_5371961487,15.18.710.2811,15,-2017,-2068,-16,0,0,0
NA1_5371961487,15.18.710.2811,20,-2161,-2687,11,1,-1,0
NA1_5371961487,15.18.710.2811,25,-2037,-6698,7,0,0,0
NA1_5377956309,15.19.715.1836,10,-1374,-1838,-45,0,0,0
NA1_5377956309,15.19.715.1836,15,-1581,-515,-33,0,0,0
NA1_5377956309,15.19.715.1836,20,-3970,-3138,-64,0,-1,0
NA1_5377956309,15.19.715.1836,25,-5361,-8559,-35,0,-1,0
NA1_5377801427,15.19.715.1836,10,-2019,-428,-10,0,0,0
NA1_5377801427,15.19.715.1836,15,-4393,-4246,-37,0,0,0
NA1_5373087442,15.18.710.2811,10,-308,-2145,-47,0,-1,0
NA1_5373087442,15.18.710.2811,15,3265,1485,-26,0,0,0
NA1_5373087442,15.18.710.2811,20,3699,-1320,-55,0,0,0
NA1_5373087442,15.18.710.2811,25,-474,-10808,-81,0,0,0
NA1_5373076897,15.18.710.2811,10,1131,865,-15,0,0,1
NA1_5373076897,15.18.710.2811,15,4547,4881,39,0,0,1
NA1_5373076897,15.18.710.2811,20,-102,2040,-1,0,0,1
NA1_5373076897,15.18.710.2811,25,1140,657,11,1,0,1
NA1_5373050693,15.18.710.2811,10,277,-2235,-18,0,0,0
NA1_5373050693,15.18.710.2811,15,864,-1639,-18,1,0,0
NA1_5373050693,15.18.710.2811,20,-4460,-9124,-39,1,0,0
NA1_5373050693,15.18.710.2811,25,-6813,-15623,-67,0,-1,0
NA1_5373031964,15.18.710.2811,10,-1232,473,11,0,0,1
NA1_5373031964,15.18.710.2811,15,91,2899,23,-1,0,1
NA1_5373031964,15.18.710.2811,20,718,2877,17,1,0,1
NA1_5373031964,15.18.710.2811,25,3427,9471,46,0,0,1
NA1_5373008932,15.18.710.2811,10,-816,-1146,-28,0,0,0
NA1_5373008932,15.18.710.2811,15,-4086,-5077,-57,-2,0,0
NA1_5373008932,15.18.710.2811,20,-4001,-7191,-79,0,0,0
NA1_5373008932,15.18.710.2811,25,-3416,-10222,-74,0,-1,0
NA1_5372981524,15.18.710.2811,10,1674,1922,72,0,0,0
NA1_5372981524,15.18.710.2811,15,1491,121,85,2,0,0
NA1_5372981524,15.18.710.2811,20,1940,1584,103,0,0,0
NA1_5372981524,15.18.710.2811,25,-2327,-6470,100,0,0,0
NA1_5364330730,15.17.708.5788,10,-397,-144,39,0,0,1
NA1_5364330730,15.17.708.5788,15,-4081,-2416,35,-2,0,1
NA1_5364330730,15.17.708.5788,20,3439,4967,78,0,0,1
NA1_5371427563,15.18.710.2811,10,-1444,-511,13,0,0,0
NA1_5371427563,15.18.710.2811,15,-3668,-3360,5,0,0,0
NA1_5371427563,15.18.710.2811,20,-7513,-6702,-18,-2,0,0
NA1_5371427563,15.18.710.2811,25,-3994,-9837,-20,0,0,0
NA1_5371408972,15.18.710.2811,10,-363,647,22,0,0,0
NA1_5371408972,15.18.710.2811,15,-1656,-644,-9,-1,0,0
NA1_5371408972,15.18.710.2811,20,-2762,-3453,-35,0,0,0
NA1_5371408972,15.18.710.2811,25,-1115,2540,-42,-1,0,0
NA1_5371389610,15.18.710.2811,10,1136,2513,18,0,0,1
NA1_5371389610,15.18.710.2811,15,-976,811,5,0,0,1
NA1_5371389610,15.18.710.2811,20,-4934,-1779,-41,-2,0,1
NA1_5371389610,15.18.710.2811,25,-3284,2981,-52,0,0,1
NA1_5371372012,15.18.710.2811,10,-3221,-1243,-5,0,0,1
NA1_5371372012,15.18.710.2811,15,-1044,1523,2,0,0,1
NA1_5371372012,15.18.710.2811,20,-2555,-705,15,-1,0,1
NA1_5371372012,15.18.710.2811,25,1714,4606,68,0,0,1
NA1_5371357595,15.18.710.2811,10,1569,1521,24,0,0,0
NA1_5371357595,15.18.710.2811,15,2584,-233,38,1,0,0
NA1_5371357595,15.18.710.2811,20,-1035,-5093,26,-1,0,0
NA1_5371357595,15.18.710.2811,25,-3801,-14408,-7,-1,0,0
NA1_5371240184,15.18.710.2811,10,580,1537,33,0,0,1
NA1_5371240184,15.18.710.2811,15,3005,3850,62,1,0,1
NA1_5371240184,15.18.710.2811,20,2251,4475,73,0,0,1
NA1_5371240184,15.18.710.2811,25,5703,10912,85,0,0,1
NA1_5371228479,15.18.710.2811,10,-4487,-994,20,0,0,1
NA1_5371228479,15.18.710.2811,15,-5521,-2615,-11,-1,0,1
NA1_5371228479,15.18.710.2811,20,-4148,-3479,-20,1,0,1
NA1_5371228479,15.18.710.2811,25,-1322,2601,-7,1,0,1
NA1_5371218210,15.18.710.2811,10,-2030,-1118,10,0,0,0
NA1_5371218210,15.18.710.2811,15,-1947,-2034,11,0,0,0
NA1_5371218210,15.18.710.2811,20,-8583,-10846,-35,-1,0,0
NA1_5371203191,15.18.710.2811,10,-3318,-1095,-40,0,0,0
NA1_5371203191,15.18.710.2811,15,-11474,-7590,-112,-2,0,0
NA1_5378941423,15.19.715.1836,10,-60,-1143,-2,0,0,0
NA1_5378941423,15.19.715.1836,15,1319,-423,-6,0,0,0
NA1_5378941423,15.19.715.1836,20,468,-957,2,0,0,0
NA1_5378941423,15.19.715.1836,25,1615,-3774,10,0,0,0
NA1_5378872821,15.19.715.1836,10,-1902,-1386,-18,0,0,1
NA1_5378872821,15.19.715.1836,15,1364,1879,23,1,0,1
NA1_5378872821,15.19.715.1836,20,4726,2340,11,0,1,1
NA1_5378872821,15.19.715.1836,25,5355,8018,17,2,-1,1
NA1_5378772659,15.19.715.1836,10,671,-78,-12,0,0,1
NA1_5378772659,15.19.715.1836,15,3121,1488,-8,-1,0,1
NA1_5378772659,15.19.715.1836,20,3973,398,-13,1,0,1
NA1_5378772659,15.19.715.1836,25,2647,4585,-10,0,0,1
NA1_5378695364,15.19.715.1836,10,475,-103,20,0,0,1
NA1_5378695364,15.19.715.1836,15,-1384,-720,15,-1,0,1
NA1_5378695364,15.19.715.1836,20,1955,2284,16,0,1,1
NA1_5378695364,15.19.715.1836,25,5342,7600,62,0,0,1
NA1_5378655017,15.19.715.1836,10,-40,-581,-24,0,0,0
NA1_5378655017,15.19.715.1836,15,-5168,-6375,-69,-2,0,0
NA1_5378655017,15.19.715.1836,20,-5853,-4864,-85,-1,0,0
NA1_5378590205,15.19.715.1836,10,-1679,-1217,4,0,0,0
NA1_5378590205,15.19.715.1836,15,-2660,-1088,9,0,0,0
NA1_5378590205,15.19.715.1836,20,-3547,-2263,-12,-1,0,0
NA1_5378590205,15.19.715.1836,25,-3692,-6843,-29,-1,0,0
NA1_5377778035,15.19.715.1836,10,-2160,-1428,-8,0,0,0
NA1_5377778035,15.19.715.1836,15,-1447,-2056,-7,0,0,0
NA1_5377778035,15.19.715.1836,20,-3339,-4289,-31,0,0,0
NA1_5377778035,15.19.715.1836,25,-5804,-3983,-54,0,0,0
NA1_5377639096,15.19.715.1836,10,711,-33,7,0,-1,1
NA1_5377639096,15.19.715.1836,15,2654,3408,38,0,0,1
NA1_5377639096,15.19.715.1836,20,4533,4394,39,0,0,1
NA1_5377639096,15.19.715.1836,25,10555,15126,88,2,0,1
NA1_5377500390,15.19.715.1836,10,-223,-239,-7,0,0,1
NA1_5377500390,15.19.715.1836,15,226,-170,-57,0,0,1
NA1_5377500390,15.19.715.1836,20,103,-702,-95,0,0,1
NA1_5377500390,15.19.715.1836,25,-842,2293,-115,0,0,1
NA1_5377346366,15.19.715.1836,10,98,147,18,0,0,1
NA1_5377346366,15.19.715.1836,15,-1264,-1755,21,1,0,1
NA1_5377346366,15.19.715.1836,20,617,-1680,29,0,0,1
NA1_5377346366,15.19.715.1836,25,2292,4384,31,0,1,1
NA1_5377313940,15.19.715.1836,10,1412,1615,42,0,0,1
NA1_5377313940,15.19.715.1836,15,5447,3941,76,1,0,1
NA1_5377313940,15.19.715.1836,20,7301,4540,84,2,0,1
